InputID,TargetID,Distance
"cameron, MO, US",8NC1,5.035649994207541
"redondo beach, CA, US",KTOA,4.25748187877463
"jeannette, PA, US",5G8,4.51181821288662
"pawpaw, MI, US",40C,0.6082016462822339
"reno, NV, US",KRNO,3.33762158061846
"polson, MT, US",K8S1,1.09706279525865
"milpitas, CA, US",KSJC,4.856103700753231
"belmont, CA, US",KSQL,1.57968877351158
"tampa, FL, US",51KS,8.3256220965933
"olympia, WA, US",44T,4.91289463576665
"mountlake terrace, WA, US",S60,3.4188897545944203
"midland, TX, US",3NC3,7.7249282899194
"joyce, WA, US",7WA0,5.034623252015071
"washington county, OR, US",KAFJ,5.9309571237498
"bothell, WA, US",S60,2.51293922136018
"west hartford, CT, US",KHFD,8.0745153630822
"boulder creek, CA, US",CL77,4.82192422013214
"black shear, GA, US",3GE7,8.803728469802701
"kirkland, WA, US",S60,5.82230076022683
"shady grove, OR, US",KTQH,6.3681899894946
"mcminnville, TN, US",KRNC,5.74460913430431
"leadville, CO, US",KLXV,2.76298084118196
"mukilteo, WA, US",KPAE,3.08256117519312
"eaton rapids, MI, US",04MI,2.83502589308289
"modesto, CA, US",K5K1,5.06898699166377
"winnemucca, NV, US",KWMC,6.7269805992432
"amsterdam, NY, US",NY87,5.0268309152503505
"snoqualmie pass, WA, US",4W0,5.7539410975465195
"snake river, ID, US",KGNG,10.356872263794
"port charlotte, FL, US",20FL,8.7980816866842
"albany, CA, US",NK13,8.0929205643735
"burien, WA, US",KSEA,2.40386367416184
"naples, FL, US",KAPF,2.22087506248098
"medford, OR, US",23N,6.948529878371401
"tajunga, CA, US",KBUR,4.55656038053256
"hayworth, IL, US",3NK5,5.146471885152421
"fair oaks, NY, US",06N,7.2429030015696005
"federal way, WA, US",KS50,5.49303304262175
"lakeview, MI, US",KGLR,6.005698393998601
"mt. vernon, WA, US",WA07,3.25057246654662
"stanwood, WA, US",15WA,1.94304930754869
"columbus, OH, US",KCMH,8.256595179168901
"north dade, FL, US",KOPF,0.589982486160618
"lake charles, LA, US",29LS,4.092266758103641
"solvang, CA, US",KIZA,3.8406510294504304
"tumwater, WA, US",KOLM,2.7373071203457298
"vienna, VA, US",KIAD,14.8970581524315
"toledo, OH, US",US-0324,5.6977282596489305
"chelan, WA, US",KS10,3.94107475834701
"gladstone, OR, US",1OR6,2.11865756542785
"williston, ND, US",KISN,2.5772626954657802
"monroe, WA, US",W16,0.7075479495347999
"beaverton, OR, US",OR00,5.315154593819219
"nine mile falls, WA, US",WN14,6.717931287138001
"miami, FL, US",X44,2.39818147332678
"huntington, NY, US",KFRG,13.4668621071585
"auburn, WA, US",KS50,1.4342685235911001
"plant city, FL, US",79FD,3.7900903111230604
"arlington, WA, US",KAWO,1.72520821635822
"tillamook, OR, US",KTMK,3.0591953741290503
"portland, OR, US",KPDX,6.14715469538013
"missoula, MT, US",KMSO,5.826209794630021
"mckenzie, TN, US",5AL1,13.462800674629502
"carson city, NV, US",KCXP,2.76526147538781
"new york city, NY, US",6N7,1.05355121403636
"gainesville, FL, US",KGNV,6.1789544288291705
"spanaway, WA, US",S44,0.84458365460415
"morris plains, NJ, US",KMMU,5.81195320548057
"mckinleyville, CA, US",KACV,0.9171950467805999
"bellevue, WA, US",0W0,6.7405050866799
"moosehead lake, ME, US",ME22,9.8649816810759
"madison, WI, US",KMSN,6.176785566631051
"billings, MT, US",KBIL,2.86859725631172
"snohomish, WA, US",S43,0.99704892974031
"olalla, WA, US",WN13,2.6548728891552904
"mt. jackson, VA, US",9VA4,5.3330672639887196
"goleta, CA, US",KSBA,1.0140615123688799
"tucumcari, NM, US",KTCC,8.8939514903202
"johnson city, TN, US",K0A4,5.86784008314846
"rodney, MI, US",2MI9,4.30334046429192
"ladysmith, WI, US",KRCX,6.5651482561509
"coon valley, WI, US",KY51,11.829309566299202
"fairfield, CA, US",8Q0,3.9209338571373897
"grass lake, MI, US",26W,3.8158623077429703
"culver city, CA, US",KSMO,3.3212801137331702
"sprague river, OR, US",5OR4,2.98656932932098
"hollister, CA, US",KPLK,1.01278134290817
"north judson, IN, US",IN95,1.31638430866824
"ft. bragg, CA, US",82CL,1.80310399624809
"crescent lake, WA, US",27W,11.2600551355677
"versailles, MO, US",3VS,2.30194945244439
"honolulu, HI, US",PHNL,4.728668777878051
"clearwater, FL, US",KCLW,3.99501618128055
"endicott, NY, US",KCZG,3.7442188151399702
"kalamazoo, MI, US",KAZO,5.43646351935198
"scottsdale, AZ, US",KSDL,8.6037085149156
"whiteman afb, MO, US",KSZL,0.89395574324265
"haslett, MI, US",89Y,5.12649643001139
"lacey, WA, US",44T,2.58902381518614
"merlin, OR, US",K3S8,1.7404603947321302
"mccall, ID, US",KMYL,1.54429688023677
"salt lake city, UT, US",KSLC,5.18433270428565
"warren, IL, US",C66,7.302408192937801
"albuquerque, NM, US",KABQ,4.339006874901631
"brooklyn, AR, US",23WV,5.91356815608897
"deer lodge, MT, US",K3U3,12.585963837524401
"pottstown, PA, US",KN47,2.11211437129335
"tallassee, TN, US",K41A,2.46273665995764
"eastport, MI, US",59M,4.38007389205203
"la crosse, WI, US",KLSE,6.493376062167299
"woodinville, WA, US",S60,4.77313713804177
"monticello, NY, US",KN37,3.2448804438513603
"grangeville, ID, US",KS80,1.15850685045222
"clovis, CA, US",NM42,3.8667846177337504
"new providence, NJ, US",KMMU,9.724878503937
"farmington, MN, US",69MY,3.03093623208825
"macon, GA, US",KMAC,6.07273438455981
"oakland, CA, US",5N5,11.8068146634411
"richland, WA, US",KRLD,2.39229749750706
"travis afb, CA, US",KSUU,0.049728165156508505
"farmingdale, NY, US",KFRG,2.56652007619977
"crescent city, CA, US",KCEC,6.8898445527519
"fircrest, WA, US",KTIW,3.99143336964723
"hansville, WA, US",WA22,2.91003825774564
"mountain city, TN, US",K6A4,5.6285087928779705
"palm desert, CA, US",KUDD,6.7546937542959
"sector 18, NY, US",MPMG,13.1017579219998
"seatac, WA, US",KSEA,1.27610453317437
"port hadlock, WA, US",80WA,0.79945392121839
"louisville, KY, US",KLOU,7.2118535711508
"adair county, IA, US",KGFZ,3.29210826038892
"fairmont, WV, US",KFRM,2.7602900583725702
"warm beach, WA, US",13W,7.913719016715601
"atlanta, GA, US",GA53,6.482156396420701
"framingham, MA, US",08MA,5.85125191305873
"orangeburg, NY, US",KHPN,17.663361977306703
"el centro, CA, US",23CN,2.07450153019062
"sandpoint, ID, US",KSZT,1.7932410125586902
"n. seattle, WA, US",0W0,3.04007413302918
"flushing, MI, US",MI18,2.7914748760008004
"minneapolis, MN, US",KMSP,8.119227282290101
"grape creek, IL, US",4GA7,2.9964950485852504
"knoxville, TN, US",KDKX,3.61284324089481
"maryland hts., MO, US",KSTL,5.084217033846841
"bedford, VA, US",KHMZ,5.51990770914177
"poulsbo, WA, US",83Q,0.516658566839742
"flint, MI, US",KFNT,4.70766747137526
"freeport, FL, US",0FD3,3.5564376704805003
"virginia beach, VA, US",KNTU,2.90122751098143
"vashon island, WA, US",2S1,0.95632457168349
"troy, ME, US",K2B7,13.144110801498
"smith river, CA, US",0O9,10.3473070189272
"traverse city, MI, US",KTVC,2.64624669004707
"byron center, MI, US",MI78,9.8095169054232
"monterey, CA, US",MA18,11.6210582318826
"brawley, CA, US",KBWC,1.89247777515216
"fox chapel, PA, US",77PA,5.613649459253101
"gorham, ME, US",ME91,3.6267213878439306
"dayton, OR, US",OR90,3.12227118407502
"vacaville, CA, US",KVCB,2.04104009636937
"shelby, MT, US",K12G,2.54943360429606
"kent, WA, US",KS50,3.88878330755484
"riverside, CA, US",KRIR,2.8030695281075704
"eagle creek, OR, US",13OR,12.1453461542097
"romulus, MI, US",KDTW,2.96835015282732
"west valley city, UT, US",KU42,5.73006379037031
"roy, WA, US",KZ10,4.70191242378744
"tempe, AZ, US",KPHX,6.649288373509201
"edwards afb, CA, US",KEDW,3.6083023660113303
"ocate, NM, US",98NM,22.3678045432944
"mill creek, WA, US",96WA,4.20911277636483
"la habra, CA, US",KFUL,4.93103614169133
"raton, NM, US",NM67,3.6954547889538603
"jefferson city, MO, US",KJEF,1.60840740411495
"greenwood, CA, US",KHFY,1.83595610454021
"greensburg, PA, US",KI34,2.8583675863308002
"albany, NY, US",NK13,8.0929205643735
"des plaines, IL, US",KORD,5.51334029852232
"oregon, IL, US",67LL,2.07592487557317
"austin, TX, US",KAUS,8.5401973399842
"w. salem, OR, US",KLSE,10.6175335878612
"harrisburg, PA, US",3NC6,1.41227945456904
"gardendale, LA, US",KTCL,4.307745677471551
"batesburg, SC, US",SC46,5.60688699037257
"augusta, ME, US",KAUG,1.51258744522404
"n. kingston, RI, US",KCSG,2.02414966237908
"leavenworth, KS, US",3WA1,0.63926568224595
"nashville, TN, US",KBNA,7.9050761616546
"elma, WA, US",4W8,1.3714171742379602
"patricia, TX, US",9TE3,6.4405580655807
"trenton, NJ, US",KTTN,7.7479704144999
"startup, WA, US",S86,2.2775400483858004
"addison, TX, US",KORD,6.721909813124101
"mass city, MI, US",1MI1,7.084630100998799
"redwood, CA, US",89NY,6.523134360867
"lake jackson, TX, US",93XS,5.77825354914138
"sedro woolley, WA, US",WA56,6.7148456725845005
"grover beach, CA, US",L52,1.4046076964925
"clairton, PA, US",KAGC,6.6948830666352
"woburn, MA, US",KBED,9.70092825597
"hazel dell, WA, US",KVUO,3.7736116064856007
"boring, OR, US",OR72,2.6589148925628603
"rocky point, WA, US",K3C8,10.4280411095163
"humbolt, CA, US",9CL0,3.13359340175541
"mitchell, OR, US",K65J,26.373593772369
"east aurora, IL, US",NK12,4.73314974709608
"basking ridge, NJ, US",KSMQ,11.712295233744298
"eugene, OR, US",OR44,7.4300789791395
"canby, OR, US",OR40,2.1401331739514102
"rainsville, AL, US",K4A9,9.979886378016001
"litchfield, IL, US",KASH,6.416024130088201
"sacramento, CA, US",60CL,3.92857269616539
"ft. dick, CA, US",KCEC,7.743126716157601
"tidewater, OR, US",R33,9.523522925847901
"superior, AZ, US",KSUW,2.55817068869853
"huntington beach, CA, US",KSNA,8.043199455726
"randolph, NJ, US",D85,2.8765198090263597
"grain valley, MO, US",K3GV,0.9634281890440501
"godfrey, IL, US",01IS,10.2838157075502
"abilene, KS, US",KK78,1.7772089486769003
"inspiration pt., CA, US",KSBA,8.1877688926236
"jamestown, CA, US",KK24,3.71378938503537
"florence, OR, US",67KY,3.12010827909885
"electric city, WA, US",K3W7,2.27611068357573
"edinboro, PA, US",PN06,3.3615624138342297
"simsbury, CT, US",4B9,5.79160847755818
"rockland, CA, US",7N2,10.4283490739733
"west seattle, WA, US",W55,4.69126131945327
"medford, MA, US",US-0370,8.498428781121
"chesapeake, VA, US",KCPK,7.958709118959299
"apple valley, CA, US",MN09,2.9510643719051104
"north bend, WA, US",1WA6,5.947984272312181
"seymour-johnson afb, NC, US",KGSB,0.62071024514463
"ventura, CA, US",KOXR,13.3925277236238
"cleburne, TX, US",KCPT,3.42234649341594
"collinsville, IL, US",MA74,4.6791301855955405
"vinton, LA, US",KCBM,6.252671035062001
"orem, UT, US",KPVU,6.0117222266628305
"upland, CA, US",KCCB,2.6128951589055602
"boston, MA, US",US-0370,2.51360482972149
"adamsville, PA, US",1OH7,7.0531377544395
"carrollton, GA, US",KHYX,4.83456609889263
"glendale, AZ, US",KLUF,2.26020597980769
"branford, CT, US",KHVN,5.419250208421831
"prince of wales island, AK, US",HYL,8.4726692654895
"yarmouth, ME, US",15ME,3.20935045044168
"enterprise, MS, US",KHND,4.592821566964321
"sibley county, MN, US",KGYL,17.4130990784676
"beaver creek, OR, US",KLYV,8.634283202385
"fife, WA, US",KTCM,8.8370001672894
"shapleigh, ME, US",02ME,5.57766820412739
"rochester, NY, US",KROC,7.3159632194777995
"aurora, IL, US",85LL,7.125689408682601
"neah bay, WA, US",11S,15.7663227078603
"gustavus, AK, US",PAGS,1.40590704113532
"alturas, CA, US",KAAT,1.2532118058427502
"richmond, VA, US",KPSF,7.276911324164101
"olathe, KS, US",51K,5.95229989439313
"downey, CA, US",KU58,0.8584633389815999
"marion, SD, US",2SD7,13.565928131968501
"liberal, KS, US",7KS3,12.0547850031666
"lake havasu, AZ, US",K49X,6.2619037726824
"tonasket, WA, US",32WA,1.89668175432507
"mercer island, WA, US",KBFI,4.85176395138156
"grosse point, MI, US",KHLM,5.17554147957552
"concordia, KS, US",KHIG,10.372300999975801
"salida, CO, US",1CO7,1.35283776519528
"san fernando, CA, US",KWHP,2.27082631903182
"stanford, CA, US",KPAO,3.95722697550093
"everett, WA, US",76WA,4.16780991918162
"gig harbor, WA, US",WN19,0.9826587229147201
"anaheim, CA, US",KFUL,4.95672040144404
"new smyrna beach, FL, US",KEVB,3.62639702003832
"tucson, AZ, US",KDMA,5.05598044578705
"castle rock, CO, US",4CO8,5.6888621801577015
"sumner, WA, US",9WA7,4.781531448633331
"spokane, WA, US",KSFF,5.07901570736742
"birmingham, AL, US",KBHM,5.5008876763117796
"massillon, OH, US",91OI,4.68723867909894
"des moines, WA, US",Y76,5.87963707405821
"costa mesa, CA, US",KSNA,2.3329258782708604
"vantage, WA, US",WN95,6.3910914152229
"west memphis, TN, US",KMEM,5.18676267977586
"williston, VT, US",KISN,2.5772626954657802
"scappoose, OR, US",KSPB,1.1452875985377
"pacific, WA, US",KS50,4.62193709341023
"martinez, CA, US",KDNL,6.614375943162601
"hillsboro, OR, US",KHIO,2.33360836926858
"murphy, NC, US",KRHP,16.795827566193598
"huntington, WV, US",MA80,11.822949971622
"putman, CT, US",KCTK,10.777963348240203
"ann arbor, MI, US",KARB,4.08871549517679
"parshallville, MI, US",9MI6,4.49860775680368
"memphis, TN, US",KM01,4.6113545270079
"duarte, CA, US",KEMT,5.22369474179157
"breezewood, PA, US",PN35,11.262198405908702
"pacific grove, CA, US",KMRY,4.7108024621479805
"new london, CT, US",KGON,4.66439279681538
"mobile, AL, US",KBFM,6.7195358704701
"el paso, TX, US",KELP,8.2858162331322
"belleville, IL, US",2B2,4.48767653349726
"gilbertsville, PA, US",21NK,11.9671846794594
"show low, AZ, US",KSOW,1.73437735786542
"helena, MT, US",K14G,8.800596564294601
"bonanza, OR, US",6OG3,8.2426337254548
"danville, IL, US",0IL3,4.04911061541594
"w. chicago, IL, US",KDPA,3.47066532337932
"aurora, CO, US",KBKF,5.23714168513215
"los angeles, CA, US",KHHR,11.059941403843201
"lockwood, NV, US",KBIL,6.723509433051601
"evart, MI, US",K9C8,1.3699997951688003
"salem, OR, US",KSLE,2.58556575546036
"shawnee, OK, US",KSNL,2.82821263393509
"riverview, FL, US",KONZ,6.755603662809
"santa ana, CA, US",KSNA,5.38669174240161
"tewksbury, MA, US",MA2,8.6090814404496
"ocean shores, WA, US",W04,2.19319997985774
"hialeah, FL, US",KOPF,5.48732925962721
"inyo co., CA, US",KL09,14.9454390137247
"lexington, KY, US",VA63,10.155799406077202
"champaign, IL, US",KC16,3.96866609274258
"puerto rico, PR, US",PR34,47.9406403322577
"copley, PA, US",PA90,7.8197896603494
"binghamton, NY, US",3NY5,7.446008578151701
"san diego, CA, US",KALI,16.3853463498993
"dowling, MI, US",K9D9,13.637097508397401
"marysville, WA, US",76WA,3.87244705251141
"burlington, NJ, US",VT48,1.4348604739252502
"auburn, ME, US",KLEW,5.82586047147987
"manson, WA, US",K2Y4,12.620643849864901
"muskegon, MI, US",KMKG,5.58875281360788
"dayton, WA, US",2WA9,6.8382225783188995
"lebanon, TN, US",3PA0,0.7796043805155299
"san angelo, TX, US",KSJT,9.7230620377026
"harrisonburg, LA, US",9LA1,13.024854604108798
"ammon, ID, US",ID87,5.19150599338743
"ellisville, MO, US",0LL2,10.732843867601702
"jackson, TN, US",KJXN,3.93510237704181
"york, ME, US",K3B4,9.765133345368001
"forest lake, MN, US",71MN,1.09600872440247
"folsom, CA, US",C39,3.19125702075345
"american canyon, CA, US",KAPC,3.11837167724634
"eastgate, WA, US",W36,6.583122860637601
"potter valley, CA, US",1Q5,12.571100351688601
"e. los angeles, CA, US",KEMT,9.450948695274
"new orleans, LA, US",KNEW,4.40800319329623
"leesport, PA, US",PN50,5.89907810720592
"greensville, NC, US",KLBT,4.433288457828961
"cheboygan, MI, US",KY65,7.9059103802658
"deming, NM, US",KDMN,2.5353589946943598
"moorehead, MN, US",KCOQ,7.6928058273285
"placerville, CA, US",KPVF,2.58295522352463
"pueblo, CO, US",2CO5,7.3586749543209
"colonial beach, VA, US",11VG,5.23193009701896
"colton, CA, US",KSBD,5.03195077454688
"florence, AL, US",0AL9,5.70325712926842
"oroville, CA, US",97CL,4.05623287172511
"anderson, IN, US",KAID,4.58936665196391
"mt. city, TN, US",5U0,15.714194007798001
"yakima, WA, US",KYKM,2.87503207333371
"colville reservation, WA, US",2WA6,13.869207995048999
"clinton, MO, US",KCLK,2.98093756188933
"farmington, UT, US",KBTF,8.5270779937548
"la crosse, WA, US",WA30,2.53553955656121
"newport, OR, US",KUUU,4.72759352806527
"boulder, CO, US",CO10,3.1721244907988697
"middletown, CT, US",CT30,7.524182255808602
"sarasota, FL, US",KSRQ,6.601136389218
"new york city/brooklyn, NY, US",NK30,4.20563207889756
"irving, TX, US",KDAL,6.7916643663087015
"little rock, AR, US",KLIT,4.95464178250017
"concrete, WA, US",3W5,0.83027798175132
"inglewood, CA, US",KFET,2.8883815316037
"avondale, AZ, US",KGYR,2.45349864992304
"wilkes-barre, PA, US",KWBW,5.2472839467921295
"north las vegas, NV, US",KVGT,4.9393276405848
"starkey, OR, US",37OR,9.2967563586276
"glendo, WY, US",76V,1.29962867444001
"mascoutah, IL, US",KBLV,5.569325408398321
"keesler afb, MS, US",KBIX,0.460015003842678
"klamath falls, OR, US",KLMT,5.52595969175463
"ronan, MT, US",K7S0,2.7818878626620998
"byron, MN, US",4IL3,2.1832422393681004
"warren, MI, US",KDET,6.15141975577149
"fort lewis, WA, US",W37,2.33666360939556
"pilot rock, OR, US",45OG,1.97963171671293
"gresham, OR, US",KTTD,3.5033484039729306
"malmstrom afb, MT, US",MT26,3.84448471579359
"corvallis, MT, US",OG01,2.75118459619878
"harmony, ME, US",ME70,7.3739628421137
"el cerrito, CA, US",22CA,12.2577039522333
"fernley, NV, US",KN58,3.53264072536179
"council bluffs, IA, US",KOMA,3.90341929920039
"bolivia, NC, US",77NC,9.331239551166
"molalla, OR, US",OL05,2.05308646557768
"tallahassee, FL, US",KTLH,7.260751486234799
"whitefish, MT, US",58S,1.67933372975712
"cleveland, OH, US",KBKL,1.3071602415678298
"noxen, PA, US",2PA2,9.6326790377112
"burbank, CA, US",KMDW,3.97429779510585
"troy, MT, US",KVLL,5.82080825064015
"chico, CA, US",CL56,1.94985939142413
"richardson, TX, US",KADS,7.8350630882814
"oklahoma city, OK, US",KOKC,8.7524573155335
"hickory corners, MI, US",2MI3,12.5590748934195
"holly, WA, US",K9G2,9.2791541501424
"midvale, UT, US",KU42,5.297164922779561
"mergas, GA, US",LV-0015,16.068234111618597
"midway, GA, US",KLEX,11.8515539838393
"kearney, MO, US",KEAR,5.07119443015833
"wilsonville, OR, US",KUAO,4.4442067448235605
"mckenzie, ND, US",26ND,9.832657299093
"boyertown, PA, US",14PA,4.38758703788553
"brentwood, TN, US",4CA2,2.97435189070899
"carmichael, CA, US",KMCC,5.27515288337115
"lancaster, WA, US",S37,4.76851019198697
"lost lake, OR, US",CZK,13.5844185240891
"south park, WA, US",WY31,1.43628118684533
"anchorage, AK, US",PAMR,1.7124819925828503
"dallas, TX, US",2PA2,5.96160795728907
"baltimore, MD, US",KBWI,11.917661292740702
"mojave, CA, US",KMHV,1.40529457263204
"woodland, ME, US",CCS3,11.2396817741985
"fenton, MI, US",MO03,12.393394966538098
"sedalia, MO, US",KDMO,3.4747944558627606
"auburn, CA, US",KAUO,3.8258921161706403
"tulare, CA, US",KTLR,3.9166303382532903
"mason city, IA, US",73IA,6.7365933493059
"wichita, KS, US",71K,4.7943386803434604
"idaho falls, ID, US",KIDA,2.27090284497981
"santa barbara, CA, US",KSBA,8.2179098166852
"daytona beach, FL, US",US-0603,3.3745977810909897
"pink hill, NC, US",4W9,0.96346792751094
"reading, PA, US",KRDG,4.92831092743137
"lake stevens, WA, US",76WA,3.38495920642494
"middletown, NJ, US",06N,2.59959347136486
"sewickly, PA, US",KFWQ,10.6909430420727
"waukesha, WI, US",KUES,2.51135655950817
"sumter, SC, US",KSMS,7.611483803250601
"garland, TX, US",TX91,3.0441049145444703
"springfield, MO, US",KSPI,4.48061815961955
"antioch, CA, US",4CA2,9.880004755838701
"grandview, MO, US",KSPI,4.548011118474331
"houston, TX, US",KHOU,12.0854469646719
"kelso, WA, US",KKLS,1.74342396396933
"glen, NY, US",0NY0,13.424792003301599
"grove city, PA, US",KTZR,3.5532486378969304
"fort myers, FL, US",29FA,0.65752819215066
"sunrise, FL, US",KFXE,16.7050473650388
"north port, FL, US",X36,14.3307879386283
"longview, WA, US",KKLS,2.2686793387871402
"cashmere, WA, US",8S2,0.94292930324331
"north port, MI, US",KFNT,8.4651090918228
"schnecksville, PA, US",PN48,5.5778277975628505
"winsted, CT, US",08CT,3.35861795996442
"hilliard, OH, US",0OH9,5.96872300122351
"marblemount, WA, US",3W5,14.497762896612
"kalispell, MT, US",KS27,1.81865333615679
"cedar springs, MI, US",5MI1,2.47765800198501
"blossburg, PA, US",61PA,7.179055405663501
"lakewood, CO, US",CO98,7.745826563772299
"amelia, OH, US",KI69,4.5641513834089205
"upper makefield, PA, US",NJ79,5.54630324743395
"petoskey, MI, US",KMGN,5.094896599263061
"walla walla airport, WA, US",KALW,0.5866872560938081
"tigard, OR, US",OG34,3.58722450123129
"eden, NY, US",4G2,4.567263277713661
"troutdale, WA, US",KMKJ,19.6524471899799
"coos bay, OR, US",KOTH,3.85095426996582
"laurel, MD, US",W18,2.63801286840402
"mountain village, AK, US",PAMO,1.71063313165368
"moses lake, WA, US",W20,2.12587383612555
"youngstown, OH, US",K04G,3.3205706760612603
"bellflower, CA, US",51IL,6.2962567780356
"polk county, WI, US",4WN5,2.63427345095382
"bismarck, ND, US",KBIS,3.3902842978566
"st. joseph, MO, US",KSTJ,4.039691250845251
"frostburg, MD, US",KCBE,12.827323867671
"bastrop, LA, US",KBQP,2.6522146410761698
"gold river, CA, US",KMHR,5.80686024751281
"fort walton beach, FL, US",KHRT,6.2671965931908
"pomona, CA, US",7N2,8.629461766209602
"ft. morgan, CO, US",KFMM,6.4805785584408
"santa paula, CA, US",SZP,0.515020146765795
"tri-cities, WA, US",KS98,3.34730262689496
"concord, CA, US",NC19,1.74791219857065
"latour, MO, US",4MO0,6.18373519903692
"lancaster, SC, US",K73C,5.843221325669611
"palmdale, CA, US",KPMD,4.1216581301103
"fort lauderdale, FL, US",KFLL,5.59463897217429
"bremerton, WA, US",WN13,7.6607428772169
"east providence, RI, US",KPVD,8.615316601506601
"mansfield, TX, US",6TX7,2.30839913549223
"big flats, NY, US",4NY8,2.89482370098003
"charleston, SC, US",KJZI,10.3270788253125
"oldsmar, FL, US",US-0326,8.700152587059602
"fort collins, CO, US",6CO4,4.9734889258375805
"buckhead ridge, FL, US",32FA,10.8986480848386
"woodland, CA, US",69CL,4.73573027796291
"west manchester, OH, US",OA23,8.447920172002801
"odessa, NY, US",2NY9,5.47399298766501
"chattanooga, TN, US",KCHA,8.2052634517524
"garden grove, CA, US",KSLI,6.519547174922101
"fresno/stockton, CA, US",6CL8,4.263868023226291
"lima, OH, US",KAOH,6.20838088288326
"mussel shoals, AL, US",61KY,5.17923365983479
"osage beach, MO, US",KK15,5.4051828569874
"round lake, IL, US",NY72,3.3374202899951704
"newcastle, WA, US",W36,4.1138191802907
"chandler, AZ, US",KCQB,4.00044785832666
"wyoming, MN, US",WY34,14.3947112511393
"wasilla, AK, US",5L6,1.02500389256751
"saginaw, MI, US",KHYX,5.62193118680472
"pensacola, FL, US",KPNS,5.59307262063267
"campbell, CA, US",KSJC,5.3834947126359305
"south attleboro, MA, US",2MA7,5.440769954352721
"bath, IL, US",9I0,8.126621559657
"river falls, WI, US",27WI,6.5758244328198
"peyton, CO, US",36CO,7.046918801296201
"clatonia, NE, US",0D6,8.6044797001638
"lufkin, TX, US",2TA1,5.33620170008424
"oglethorpe, GA, US",KAHN,19.393869452378404
"meridian, MS, US",43TA,8.9151343090434
"riverside, NJ, US",KRIR,2.8030695281075704
"scottsdale, WA, US",KSDL,8.6037085149156
"east greenwich, RI, US",KOQU,6.8809682338587015
"comanche county, OK, US",KFSI,3.21201140101344
"ithaca, NY, US",KITH,5.42667421273581
"kingsville, OH, US",4MO0,3.73843649766609
"lynnwood/alderwood manor, WA, US",S60,4.33498489896141
"whidbey island, WA, US",KNRA,2.67814607370183
"christiansburg, VA, US",KBCB,7.440562892097001
"winter springs, FL, US",FD98,2.83011237671661
"banning, CA, US",KBNG,1.49358542188464
"oakley, CA, US",4CA2,5.16560473108422
"derby, CT, US",CT52,15.245445210783299
"geneva, NY, US",NK76,5.13430601245533
"new albany, PA, US",OH74,6.511485246234299
"beach haven terrace, NJ, US",K31E,10.001380777279202
"edmonds, WA, US",S60,6.8849994691448995
"watkins glen, NY, US",NK24,3.1646050694622905
"guemes island, WA, US",K74S,4.48386184432656
"brooksville, FL, US",5FD7,6.15050499354723
"issaquah, WA, US",1WA6,8.764706900775598
"langley, WA, US",W10,2.08775284253424
"snowflake, AZ, US",KTYL,4.98666645121581
"sweet home, OR, US",2OR7,2.6010147417069605
"middleville, MI, US",K9D9,8.5547830201659
"sullivan, MO, US",85IL,3.79388644929738
"elkins, WV, US",AR35,9.9107425163556
"madison, TN, US",KMSN,6.176785566631051
"westminster, CO, US",KBJC,7.3192363536753
"glen ellen, CA, US",CA39,5.795233274951821
"palm springs, CA, US",KPBI,4.62936908923659
"rochester, MN, US",KROC,7.3159632194777995
"lumberton, TX, US",KLBT,4.30825844348091
"ely, NV, US",KELY,4.7199250330021805
"owosso, MI, US",KRNP,2.4520072965700503
"san jose, CA, US",7IL3,10.5381858671658
"monitor, WA, US",8S2,3.73203544501026
"coral gables, FL, US",X44,11.757737921967902
"bethesda, MD, US",KDCA,14.011233331380302
"biddeford, ME, US",KB19,2.99216683801458
"big pine, CA, US",KBIH,15.4394781678882
"holton, KS, US",SN43,17.281889168740204
"granite falls, WA, US",WA25,2.42004992981616
"pleasant hill, CA, US",KCCR,2.9817794700578704
"poway, CA, US",KRNM,9.3268926729441
"meadville, PA, US",US-0643,12.079981214417701
"vero beach, FL, US",KVRB,2.6814888899677802
"graham county, NC, US",KRHP,15.7196940756921
"doylestown, PA, US",7WI2,2.1436201539887403
"boerne, TX, US",K5C1,6.610825882771201
"belle fourche, SD, US",KEFC,4.86931894298874
"cle elum, WA, US",S93,2.7613556480894403
"pine bluff, AR, US",KPBF,6.954976213893899
"pleasant valley, CT, US",08CT,7.6398039486054
"e. greenville, PA, US",9PA2,4.56973615250487
"dana point, CA, US",KSNA,18.4158061776657
"kelseyville, CA, US",CN20,3.4949298119770797
"cincinnati, OH, US",KLUK,6.6148906834179
"new hampshire, OH, US",NH20,0.94973545481013
"charleston, IL, US",KMTO,7.156642309619401
"brooklyn, CT, US",KLZD,4.6304166947561995
"jamestown, ND, US",KJMS,2.19288792581145
"evansville, IN, US",3EV,4.27799289699027
"greenwich, CT, US",KHPN,6.938041786146001
"fort smith, AR, US",OK27,5.41683610443099
"bishop, CA, US",KBIH,1.8639453800455201
"st. petersburg, FL, US",KSPG,3.9966800334115504
"moki dugway, UT, US",03UT,12.017027335878
"pittsburgh, PA, US",KAGC,9.1099241164809
"stockton, CA, US",01IA,9.463455962603101
"lakeport, CA, US",KGGG,2.21808650040846
"rockford/belvedere, IL, US",YMUL,11.481565966660801
"blairsville, PA, US",PN66,7.307203682429099
"bowie, MD, US",W00,3.1066807874841005
